,,,,,,,,,,,,,,,,
Date Left,time Left,Date Arrived,Time Arrived,Tugboat Name,client,Vessel Name,Port Name,Terminal Name,Activity / Service Description,for,Remarks,Voyage #,,,,
11/12/2024,06:40,11/12/2024,08:20,PANAY GULF,,MV THAI BINH 68,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
11/12/2024,06:55,11/12/2024,08:10,CEBU STRAIT,,MV THAI BINH 68,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
11/12/2024,13:25,11/12/2024,14:35,HOKUTO,,MT GAS MARELLA,CEBU,CEBU_PHOENIX NAGA,DOCKING,,,1824,,,,
11/12/2024,13:25,11/12/2024,15:30,PANAY GULF,,MT ESPADA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
11/12/2024,13:30,11/12/2024,14:30,TABANGAO,,MT GAS MARELLA,CEBU,CEBU_PHOENIX NAGA,DOCKING,,,1824,,,,
11/12/2024,13:35,11/12/2024,15:30,CEBU STRAIT,,MT ESPADA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
11/12/2024,15:00,11/12/2024,17:05,SUN JIN NO.505,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,291,,,,
11/12/2024,15:30,11/12/2024,16:30,BATANGAS MOORING BOAT,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,UNMOORING,,,291,,,,
11/12/2024,15:30,11/12/2024,16:35,CHOKWANG,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,291,,,,
11/12/2024,15:30,11/13/2024,05:00,PANAY GULF,,MT ESPADA,DAVAO,DAVAO_INSULAR OIL,TENDING,,,,,,,
11/12/2024,19:00,11/12/2024,20:00,BATANGAS MOORING BOAT,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,MOORING,,,881,,,,
11/12/2024,19:00,11/12/2024,20:35,SUN JIN NO.505,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,,881,,,,
11/12/2024,19:10,11/12/2024,20:20,CHOKWANG,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,,881,,,,
11/12/2024,23:00,11/12/2024,23:55,CEBU STRAIT,,NTC HERON,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
11/12/2024,23:00,11/13/2024,00:05,PANAY GULF,,NTC HERON,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
11/13/2024,05:00,11/13/2024,05:50,CEBU STRAIT,,MT ESPADA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,,,,
11/13/2024,05:00,11/13/2024,05:50,PANAY GULF,,MT ESPADA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,,,,
11/13/2024,05:50,11/13/2024,07:00,PANAY GULF,,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,335,,,,
11/13/2024,06:05,11/13/2024,07:00,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,335,,,,
11/13/2024,07:00,11/13/2024,17:55,BOHOL SEA,,MT AVA,DAVAO,DAVAO_INSULAR OIL,TENDING,,,335,,,,
11/13/2024,12:25,11/13/2024,13:25,HOKUTO,,MT GAS MARELLA,CEBU,CEBU_PHOENIX NAGA,UNDOCKING,,,1824,,,,
11/13/2024,12:25,11/13/2024,13:15,TABANGAO,,MT GAS MARELLA,CEBU,CEBU_PHOENIX NAGA,UNDOCKING,,,1824,,,,
11/13/2024,12:50,11/13/2024,14:15,SUN JIN NO.505,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,Voyage # 881,881,,,,
11/13/2024,13:00,11/13/2024,14:00,BATANGAS MOORING BOAT,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,UNMOORING,,,881,,,,
11/13/2024,13:00,11/13/2024,14:05,CHOKWANG,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,881,,,,
11/13/2024,14:30,11/13/2024,16:55,CEBU STRAIT,,MV SEA HAWK,DAVAO,DAVAO_HOLCIM,UNDOCKING,,,,,,,
11/13/2024,14:30,11/13/2024,16:55,PANAY GULF,,MV SEA HAWK,DAVAO,DAVAO_HOLCIM,UNDOCKING,,,,,,,
11/13/2024,15:30,11/13/2024,17:15,SUN JIN NO.505,,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,,364,,,,
11/13/2024,15:40,11/13/2024,17:05,CHOKWANG,,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,,364,,,,
11/13/2024,17:40,11/13/2024,19:00,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,335,,,,
11/13/2024,17:50,11/13/2024,19:05,PANAY GULF,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,335,,,,
11/14/2024,04:30,11/14/2024,06:20,PANAY GULF,,MT CHELSEA ENDURANCE,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
11/14/2024,05:10,11/14/2024,06:20,CEBU STRAIT,,MT CHELSEA ENDURANCE,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
11/14/2024,06:20,11/14/2024,07:55,NHTC 5,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,291,,,,
11/14/2024,06:20,11/14/2024,07:15,PANAY GULF,,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,335,,,,
11/14/2024,06:35,11/14/2024,07:15,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,335,,,,
11/14/2024,06:40,11/14/2024,07:40,PACIFIC ROSE 14,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,291,,,,
11/14/2024,07:15,11/14/2024,08:40,PANAY GULF,,MV THAI BINH 68,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
11/14/2024,07:16,11/14/2024,08:00,CEBU MOORING BOAT,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,MOORING,,,291,,,,
11/14/2024,07:30,11/15/2024,03:50,BOHOL SEA,,MT CHELSEA ENDURANCE,DAVAO,DAVAO_INSULAR OIL,TENDING,,,,,,,
11/14/2024,07:40,11/14/2024,08:35,CEBU STRAIT,,MV THAI BINH 68,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
11/14/2024,08:40,11/14/2024,09:55,CEBU STRAIT,,MV DONG AN,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
11/14/2024,08:40,11/14/2024,10:05,PANAY GULF,,MV DONG AN,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
11/14/2024,16:55,11/14/2024,18:50,SUN JIN NO.505,,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,364,,,,
11/14/2024,17:10,11/14/2024,18:20,CHOKWANG,,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,364,,,,
11/14/2024,23:05,11/14/2024,23:55,NHTC 5,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,UNDOCKING,,,291,,,,
11/14/2024,23:10,11/14/2024,23:55,PACIFIC ROSE 14,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,UNDOCKING,,,291,,,,
11/14/2024,23:42,11/14/2024,23:42,CEBU MOORING BOAT,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,UNMOORING,,,291,,,,
11/15/2024,00:30,11/15/2024,01:45,PANAY GULF,,MT AVA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,335,,,,
11/15/2024,00:50,11/15/2024,01:40,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,335,,,,
11/15/2024,03:50,11/15/2024,05:30,PANAY GULF,,MT CHELSEA ENDURANCE,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,,,,
11/15/2024,04:00,11/15/2024,05:25,CEBU STRAIT,,MT CHELSEA ENDURANCE,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,,,,
11/15/2024,05:54,11/15/2024,07:18,TUG 20,,MT PANGLAO ISLAND,JIMENEZ,JIMENEZ_SRDC JIMENEZ,DOCKING,,,881,,,,
11/15/2024,10:00,11/15/2024,12:15,BOHOL SEA,,MV DOLPHIN 18,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
11/15/2024,10:00,11/15/2024,12:10,CEBU STRAIT,,MV DOLPHIN 18,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
11/16/2024,05:20,11/16/2024,06:40,BOHOL SEA,,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,336,,,,
11/16/2024,05:25,11/16/2024,07:00,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,336,,,,
11/16/2024,06:40,11/17/2024,00:00,BOHOL SEA,,MT AVA,DAVAO,DAVAO_INSULAR OIL,TENDING,,,336,,,,
11/16/2024,17:30,11/16/2024,19:30,CEBU STRAIT,,MV DOLPHIN 18,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
11/16/2024,17:30,11/16/2024,18:30,PANAY GULF,,MV DOLPHIN 18,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
11/16/2024,20:25,11/17/2024,00:05,PANAY GULF,,MV DONG AN,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
11/16/2024,20:30,11/17/2024,00:40,CEBU STRAIT,,MV DONG AN,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
11/16/2024,20:40,11/16/2024,21:50,PACIFIC ROSE 14,,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,881,,,,
11/16/2024,20:50,11/16/2024,21:50,NHTC 5,,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,881,,,,
11/16/2024,21:27,11/16/2024,22:05,CEBU MOORING BOAT,,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,MOORING,,,881,,,,
11/17/2024,00:00,11/17/2024,00:50,BOHOL SEA,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,336,,,,
11/17/2024,00:20,11/17/2024,01:15,PANAY GULF,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,336,,,,
11/17/2024,05:35,11/17/2024,07:00,PANAY GULF,,MT AVA,DAVAO,DAVAO_PHOENIX SASA,DOCKING,,,336,,,,
11/17/2024,05:48,11/17/2024,07:59,TUG 20,,MV JIN FU XING,JIMENEZ,JIMENEZ_TMOMI,DOCKING,,,,,,,
11/17/2024,05:50,11/17/2024,07:00,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_PHOENIX SASA,DOCKING,,,336,,,,
11/17/2024,06:30,11/17/2024,07:55,BOHOL SEA,,MT CASANDRA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,364,,,,
11/17/2024,06:30,11/17/2024,08:00,NHTC 5,,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,UNDOCKING,,,881,,,,
11/17/2024,06:40,11/17/2024,07:55,PACIFIC ROSE 14,,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,UNDOCKING,,,881,,,,
11/17/2024,07:10,11/17/2024,07:35,CEBU STRAIT,,MT CASANDRA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,364,,,,
11/17/2024,07:38,11/17/2024,07:38,CEBU MOORING BOAT,,MT PANGLAO ISLAND,CEBU,CEBU_SRDC LAPU LAPU,UNMOORING,,,881,,,,
11/17/2024,07:55,11/17/2024,10:20,BOHOL SEA,,MV GHARAPURI ISLAND,DAVAO,DAVAO_LEGASPI OIL,DOCKING,,,,,,,
11/17/2024,08:20,11/17/2024,11:05,CEBU STRAIT,,MV GHARAPURI ISLAND,DAVAO,DAVAO_LEGASPI OIL,DOCKING,,,,,,,
11/17/2024,08:20,11/17/2024,11:10,PANAY GULF,,MV GHARAPURI ISLAND,DAVAO,DAVAO_LEGASPI OIL,DOCKING,,,,,,,
11/17/2024,10:20,11/17/2024,21:30,BOHOL SEA,,MT CASANDRA,DAVAO,DAVAO_INSULAR OIL,TENDING,,,364,,,,
11/17/2024,15:20,11/17/2024,16:40,PANAY GULF,,MV THAI BINH 68,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
11/17/2024,15:30,11/17/2024,16:45,CEBU STRAIT,,MV THAI BINH 68,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
11/17/2024,17:40,11/17/2024,19:00,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_PHOENIX SASA,UNDOCKING,,,336,,,,
11/17/2024,17:45,11/17/2024,19:20,PANAY GULF,,MT AVA,DAVAO,DAVAO_PHOENIX SASA,UNDOCKING,,,336,,,,
11/17/2024,20:00,11/17/2024,21:30,CEBU STRAIT,,MV DOLPHIN 18,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
11/17/2024,20:15,11/17/2024,22:25,PANAY GULF,,MV DOLPHIN 18,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
11/17/2024,21:30,11/17/2024,22:45,BOHOL SEA,,MT CASANDRA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,364,,,,
11/17/2024,21:30,11/17/2024,22:45,CEBU STRAIT,,MT CASANDRA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,364,,,,
11/18/2024,02:50,11/18/2024,06:45,BATANGAS MOORING BOAT,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,MOORING,,,292,,,,
11/18/2024,02:50,11/18/2024,06:45,SUN JIN NO.505,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,Voyage # : 292,292,,,,
11/18/2024,04:20,11/18/2024,06:00,BOHOL SEA,,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,336,,,,
11/18/2024,04:30,11/18/2024,06:05,PANAY GULF,,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,336,,,,
11/18/2024,15:50,11/18/2024,16:55,BATANGAS MOORING BOAT,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,MOORING,,Shifting Berth 5 to berth 5A,292,,,,
11/18/2024,15:50,11/18/2024,16:55,SUN JIN NO.505,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,SHIFTING,,Voyage # : 292  (tick # 30541),292,,,,
11/18/2024,22:50,11/18/2024,23:50,BOHOL SEA,,MT AVA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,336,,,,
11/18/2024,22:50,11/18/2024,23:30,PANAY GULF,,MT AVA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,336,,,,
11/19/2024,04:30,11/19/2024,05:20,BATANGAS MOORING BOAT,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,UNMOORING,,,292,,,,
11/19/2024,04:30,11/19/2024,05:20,CHOKWANG,,MT MARINGAL,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,292,,,,
11/19/2024,11:30,11/19/2024,13:45,BOHOL SEA,,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,337,,,,
11/19/2024,12:00,11/19/2024,13:40,PANAY GULF,,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,337,,,,
11/19/2024,13:45,11/20/2024,03:20,BOHOL SEA,,MT AVA,DAVAO,DAVAO_INSULAR OIL,TENDING,,,337,,,,
11/20/2024,03:20,11/20/2024,04:05,BOHOL SEA,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,337,,,,
11/20/2024,03:20,11/20/2024,04:10,PANAY GULF,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,337,,,,
11/20/2024,04:00,11/20/2024,06:00,BATANGAS MOORING BOAT,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,MOORING,,,882,,,,
11/20/2024,04:00,11/20/2024,06:00,SUN JIN NO.505,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,With Pilot ferrying,882,,,,
11/20/2024,04:20,11/20/2024,08:05,BOHOL SEA,,MT MORNING SPARROW,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,90004,,,,
11/20/2024,04:20,11/20/2024,08:10,CEBU STRAIT,,MT MORNING SPARROW,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,90004,,,,
11/20/2024,05:20,11/20/2024,08:15,PANAY GULF,,MT MORNING SPARROW,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,90004,,,,
11/20/2024,08:00,11/22/2024,04:00,CEBU STRAIT,,MT MORNING SPARROW,DAVAO,DAVAO_INSULAR OIL,TENDING,,,90004,,,,
11/20/2024,08:05,11/22/2024,04:10,BOHOL SEA,,MT MORNING SPARROW,DAVAO,DAVAO_INSULAR OIL,TENDING,,,90004,,,,
11/20/2024,15:25,11/20/2024,16:50,ANSTEF,,MT CASANDRA,LEYTE,LEYTE_VISPET,DOCKING,,,,,,,
11/20/2024,19:15,11/20/2024,20:40,HOKUTO,,LPG/C HONG TAI,CEBU,CEBU_PHOENIX NAGA,DOCKING,,,,,,,
11/20/2024,19:15,11/20/2024,20:45,TABANGAO,,LPG/C HONG TAI,CEBU,CEBU_PHOENIX NAGA,DOCKING,,,,,,,
11/21/2024,02:35,11/21/2024,03:35,BATANGAS MOORING BOAT,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,UNMOORING,,,882,,,,
11/21/2024,02:35,11/21/2024,03:35,CHOKWANG,,MT PANGLAO ISLAND,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,882,,,,
11/21/2024,05:20,11/21/2024,06:50,CEBU STRAIT,,MV DONG AN,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
11/21/2024,05:40,11/21/2024,06:50,PANAY GULF,,MV DONG AN,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
11/21/2024,06:50,11/21/2024,07:45,PANAY GULF,,MV DOLPHIN 18,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
11/21/2024,07:00,11/21/2024,07:35,CEBU STRAIT,,MV DOLPHIN 18,DAVAO,DAVAO_KUDOS,UNDOCKING,,,,,,,
11/21/2024,07:40,11/21/2024,08:30,CEBU STRAIT,,MV DOLPHIN 18,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
11/21/2024,07:45,11/21/2024,08:35,PANAY GULF,,MV DOLPHIN 18,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
11/21/2024,08:35,11/21/2024,10:00,PANAY GULF,,MV PRINCE GOLD,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
11/21/2024,08:40,11/21/2024,10:05,CEBU STRAIT,,MV PRINCE GOLD,DAVAO,DAVAO_KUDOS,DOCKING,,,,,,,
11/21/2024,09:30,11/21/2024,10:05,ANSTEF,,MT CASANDRA,LEYTE,LEYTE_VISPET,UNDOCKING,,,,,,,
11/21/2024,14:00,11/21/2024,16:50,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_PHOENIX SASA,DOCKING,,,337,,,,
11/21/2024,14:30,11/21/2024,16:50,PANAY GULF,,MT AVA,DAVAO,DAVAO_PHOENIX SASA,DOCKING,,,337,,,,
11/21/2024,15:15,11/21/2024,15:55,HOKUTO,,LPG/C HONG TAI,CEBU,CEBU_PHOENIX NAGA,UNDOCKING,,,,,,,
11/21/2024,15:20,11/21/2024,16:05,TABANGAO,,LPG/C HONG TAI,CEBU,CEBU_PHOENIX NAGA,UNDOCKING,,,,,,,
11/22/2024,04:00,11/22/2024,04:55,CEBU STRAIT,,MT MORNING SPARROW,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,90004,,,,
11/22/2024,04:00,11/22/2024,05:10,PANAY GULF,,MT MORNING SPARROW,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,90004,,,,
11/22/2024,04:10,11/22/2024,05:35,BOHOL SEA,,MT MORNING SPARROW,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,90004,,,,
11/22/2024,05:30,11/22/2024,06:55,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_PHOENIX SASA,UNDOCKING,,,337,,,,
11/22/2024,05:30,11/22/2024,06:55,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,337,,,,
11/22/2024,05:45,11/22/2024,06:30,PANAY GULF,,MT AVA,DAVAO,DAVAO_PHOENIX SASA,UNDOCKING,,,337,,,,
11/22/2024,06:30,11/22/2024,07:00,PANAY GULF,,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,337,,,,
11/22/2024,07:00,11/22/2024,08:20,PANAY GULF,,MT ESPADA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
11/22/2024,07:15,11/22/2024,08:30,CEBU STRAIT,,MT ESPADA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,,,,,
11/22/2024,08:55,11/23/2024,05:25,BOHOL SEA,,MT ESPADA,DAVAO,DAVAO_INSULAR OIL,TENDING,,,,,,,
11/22/2024,10:14,11/22/2024,11:04,TUG 20,,MV JIN FU XING,JIMENEZ,JIMENEZ_TMOMI,UNDOCKING,,,,,,,
11/23/2024,00:55,11/23/2024,01:50,PANAY GULF,,MT AVA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,337,,,,
11/23/2024,01:10,11/23/2024,02:00,BOHOL SEA,,MT AVA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,337,,,,
11/23/2024,05:25,11/23/2024,06:30,CEBU STRAIT,,MT ESPADA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,,,,
11/23/2024,05:25,11/23/2024,06:25,PANAY GULF,,MT ESPADA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,,,,,
11/23/2024,12:00,11/23/2024,13:30,HOKUTO,,MT PHILOXENIA,CEBU,CEBU_AZORA SAN FERNANDO,RESCUE,,,,,,,
11/24/2024,22:50,11/25/2024,00:55,BATANGAS MOORING BOAT,,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,MOORING,,,365,,,,
11/24/2024,22:50,11/25/2024,00:55,SUN JIN NO.505,,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,DOCKING,,Voyage N0 365 MTKR MALINGAP ,365,,,,
11/25/2024,09:00,11/25/2024,10:05,BOHOL SEA,,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,338,,,,
11/25/2024,09:05,11/25/2024,09:55,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_INSULAR OIL,DOCKING,,,338,,,,
11/25/2024,09:30,11/25/2024,11:00,NHTC 5,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,292,,,,
11/25/2024,09:50,11/25/2024,10:50,PACIFIC ROSE 14,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,DOCKING,,,292,,,,
11/25/2024,09:55,11/25/2024,11:30,PANAY GULF,,NTC HARIBON,DAVAO,DAVAO_PETRON SASA,DOCKING,,,,,,,
11/25/2024,10:05,11/25/2024,18:40,BOHOL SEA,,MT AVA,DAVAO,DAVAO_INSULAR OIL,TENDING,,,338,,,,
11/25/2024,10:45,11/25/2024,11:35,CEBU STRAIT,,NTC HARIBON,DAVAO,DAVAO_PETRON SASA,DOCKING,,,,,,,
11/25/2024,11:02,11/25/2024,18:24,CEBU MOORING BOAT,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,MOORING,,,292,,,,
11/25/2024,18:35,11/25/2024,20:05,CEBU STRAIT,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,338,,,,
11/25/2024,18:40,11/25/2024,20:20,BOHOL SEA,,MT AVA,DAVAO,DAVAO_INSULAR OIL,UNDOCKING,,,338,,,,
11/26/2024,01:00,11/26/2024,01:55,BATANGAS MOORING BOAT,,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,UNMOORING,,,365,,,,
11/26/2024,01:00,11/26/2024,01:55,CHOKWANG,,MT MALINGAP,BATANGAS,BATANGAS_SRDC BATANGAS,UNDOCKING,,,365,,,,
11/26/2024,03:55,11/26/2024,04:50,NHTC 5,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,UNDOCKING,,,292,,,,
11/26/2024,04:00,11/26/2024,04:45,PACIFIC ROSE 14,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,UNDOCKING,,,292,,,,
11/26/2024,04:30,11/26/2024,04:30,CEBU MOORING BOAT,,MT MARINGAL,CEBU,CEBU_SRDC LAPU LAPU,UNMOORING,,,292,,,,
11/26/2024,07:30,11/26/2024,09:35,BOHOL SEA,,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,338,,,,
11/26/2024,08:00,11/26/2024,09:30,PANAY GULF,,MT AVA,DAVAO,DAVAO_SRDC SASA,DOCKING,,,338,,,,
11/26/2024,08:20,11/26/2024,09:00,PACIFIC ROSE 3,,MT PHILOXENIA,CDO,CDO_PDOC,BOARDING FORMALITIES,,,,,,,
11/26/2024,08:25,11/26/2024,09:50,CEBU STRAIT,,NTC HARIBON,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
11/26/2024,09:30,11/26/2024,09:55,PANAY GULF,,NTC HARIBON,DAVAO,DAVAO_PETRON SASA,UNDOCKING,,,,,,,
11/26/2024,09:36,11/26/2024,10:40,TUG 20,,MT PANGLAO ISLAND,JIMENEZ,JIMENEZ_SRDC JIMENEZ,DOCKING,,,882,,,,
11/26/2024,10:13,11/26/2024,11:10,PACIFIC ROSE 8,,MT PHILOXENIA,CDO,CDO_PDOC,DOCKING,,,,,,,
11/26/2024,10:20,11/26/2024,11:20,PACIFIC ROSE 3,,MT PHILOXENIA,CDO,CDO_PDOC,DOCKING,,,,,,,
11/26/2024,10:20,11/26/2024,12:00,PACIFICROSE 11,,MT PHILOXENIA,CDO,CDO_PDOC,DOCKING,,,,,,,
11/26/2024,11:10,11/27/2024,11:50,PACIFIC ROSE 8,,MT PHILOXENIA,CDO,CDO_PDOC,TENDING,,,,,,,
11/26/2024,11:20,11/27/2024,11:45,PACIFIC ROSE 3,,MT PHILOXENIA,CDO,CDO_PDOC,TENDING,,,,,,,
11/26/2024,15:00,11/26/2024,16:15,TABANGAO,,MT CHELSEA ENDURANCE,CEBU,CEBU_SPEC PITALO,DOCKING,,,243,,,,
11/26/2024,15:10,11/26/2024,16:30,HOKUTO,,MT CHELSEA ENDURANCE,CEBU,CEBU_SPEC PITALO,DOCKING,,,243,,,,
11/26/2024,16:00,11/28/2024,09:00,PITALO MOORING BOAT,,MT CHELSEA ENDURANCE,CEBU,CEBU_SPEC PITALO,UNMOORING,,,243,,,,
11/26/2024,16:00,11/28/2024,09:00,PITALO MOORING BOAT,,MT CHELSEA ENDURANCE,CEBU,CEBU_SPEC PITALO,MOORING,,,243,,,,
11/26/2024,16:15,11/28/2024,09:30,TABANGAO,,MT CHELSEA ENDURANCE,CEBU,CEBU_SPEC PITALO,TENDING,,,243,,,,
11/27/2024,01:20,11/27/2024,02:25,PANAY GULF,,MT AVA,DAVAO,DAVAO_SRDC SASA,UNDOCKING,,,338,,,,
