RECID,BILLNUM,DISPATCHNU,RATE,AMOUNT,APOTHERTUG,ACTIVE,CREATEDDAT,CREATEDBY
4009,3193,28907,45000.0,75150.0,0.0,True,2024-03-27 08:57:17.999000,2364
4010,3193,29005,45000.0,93600.0,0.0,True,2024-03-27 08:57:17.999000,2364
4011,3193,29006,45000.0,82350.0,0.0,True,2024-03-27 08:57:17.999000,2364
4012,3194,27283,22000.0,328240.0,0.0,True,2024-03-27 09:03:08.999000,2364
4013,3194,28868,22000.0,337260.0,0.0,True,2024-03-27 09:03:08.999000,2364
4014,3195,28859,35000.0,35000.0,0.0,True,2024-03-27 09:30:22,2364
4015,3195,28860,35000.0,35000.0,0.0,True,2024-03-27 09:30:22,2364
4016,3195,28902,35000.0,35000.0,0.0,True,2024-03-27 09:30:22,2364
4017,3195,28903,35000.0,35000.0,0.0,True,2024-03-27 09:30:22,2364
4018,3196,27282,22000.0,247500.0,0.0,True,2024-03-27 09:30:42.999000,2364
4019,3197,28861,35000.0,35000.0,0.0,True,2024-03-27 09:31:22,2364
4020,3197,28863,35000.0,35000.0,0.0,True,2024-03-27 09:31:22,2364
4021,3197,28904,35000.0,35000.0,0.0,True,2024-03-27 09:31:22,2364
4022,3197,29002,35000.0,35000.0,0.0,True,2024-03-27 09:31:22,2364
4023,3198,28864,35000.0,35000.0,0.0,True,2024-03-27 09:31:56.999000,2364
4024,3198,28866,35000.0,35000.0,0.0,True,2024-03-27 09:31:56.999000,2364
4025,3198,28905,35000.0,35000.0,0.0,True,2024-03-27 09:31:56.999000,2364
4026,3198,29003,35000.0,35000.0,0.0,True,2024-03-27 09:31:56.999000,2364
4027,3199,27740,5000.0,47100.0,0.0,True,2024-03-27 09:32:16.999000,2364
4028,3200,28870,35000.0,35000.0,0.0,True,2024-03-27 12:49:07.999000,2364
4029,3200,28872,35000.0,35000.0,0.0,True,2024-03-27 12:49:07.999000,2364
4030,3200,28908,35000.0,35000.0,0.0,True,2024-03-27 12:49:07.999000,2364
4031,3200,28910,35000.0,35000.0,0.0,True,2024-03-27 12:49:07.999000,2364
4032,3201,27284,22000.0,254760.0,0.0,True,2024-03-27 12:49:27,2364
4033,3202,27741,25000.0,25000.0,0.0,True,2024-03-27 13:07:29,2364
4034,3202,28909,25000.0,25000.0,0.0,True,2024-03-27 13:07:29,2364
4035,3203,28862,280000.0,280000.0,0.0,True,2024-03-27 16:25:03,2364
4036,3203,28873,280000.0,280000.0,0.0,True,2024-03-27 16:25:03,2364
4037,3203,29088,280000.0,280000.0,0.0,True,2024-03-27 16:25:03,2364
4038,3203,29285,280000.0,280000.0,0.0,True,2024-03-27 16:25:03,2364
4039,3204,27742,25000.0,25000.0,0.0,True,2024-04-02 12:58:19,2364
4040,3204,28874,25000.0,25000.0,0.0,True,2024-04-02 12:58:19,2364
4041,3204,29007,25000.0,25000.0,0.0,True,2024-04-02 12:58:19,2364
4042,3204,29009,25000.0,25000.0,0.0,True,2024-04-02 12:58:19,2364
4043,3205,27745,25000.0,25000.0,0.0,True,2024-04-02 13:00:04,2364
4044,3205,28876,25000.0,25000.0,0.0,True,2024-04-02 13:00:04,2364
4045,3206,28871,35000.0,35000.0,0.0,True,2024-04-02 13:01:04,2364
4046,3206,28875,35000.0,35000.0,0.0,True,2024-04-02 13:01:04,2364
4047,3206,28911,35000.0,35000.0,0.0,True,2024-04-02 13:01:04,2364
4048,3206,29010,35000.0,35000.0,0.0,True,2024-04-02 13:01:04,2364
4049,3207,27744,35000.0,35000.0,0.0,True,2024-04-02 13:02:18,2364
4050,3207,28877,35000.0,35000.0,0.0,True,2024-04-02 13:02:18,2364
4051,3207,29011,35000.0,35000.0,0.0,True,2024-04-02 13:02:18,2364
4052,3207,29015,35000.0,35000.0,0.0,True,2024-04-02 13:02:18,2364
4053,3208,27743,5000.0,59600.0,0.0,True,2024-04-02 13:02:50.999000,2364
4054,3209,27746,35000.0,35000.0,0.0,True,2024-04-02 13:05:53.999000,2364
4055,3209,28879,35000.0,35000.0,0.0,True,2024-04-02 13:05:53.999000,2364
4056,3209,29016,35000.0,35000.0,0.0,True,2024-04-02 13:05:53.999000,2364
4057,3209,29017,35000.0,35000.0,0.0,True,2024-04-02 13:05:53.999000,2364
4058,3210,27285,5000.0,73750.0,0.0,True,2024-04-02 13:06:21,2364
4059,3211,27747,25000.0,25000.0,0.0,True,2024-04-02 13:11:41,2364
4060,3211,28878,25000.0,25000.0,0.0,True,2024-04-02 13:11:41,2364
4061,3211,29014,25000.0,25000.0,0.0,True,2024-04-02 13:11:41,2364
4062,3211,29018,25000.0,25000.0,0.0,True,2024-04-02 13:11:41,2364
4063,3212,27749,52326.5,52326.5,0.0,True,2024-04-02 13:12:41.999000,2364
4064,3212,29012,52326.5,52326.5,0.0,True,2024-04-02 13:12:41.999000,2364
4065,3212,29013,52326.5,52326.5,47600.0,True,2024-04-02 13:12:41.999000,2364
4066,3212,29021,52326.5,52326.5,0.0,True,2024-04-02 13:12:41.999000,2364
4067,3213,14422,45000.0,45000.0,35000.0,True,2024-04-02 16:31:19,2364
4068,3213,14473,45000.0,45000.0,35000.0,True,2024-04-02 16:31:19,2364
4069,3214,28881,50000.0,50000.0,0.0,True,2024-04-03 10:01:21.999000,2364
4070,3214,28885,50000.0,50000.0,0.0,True,2024-04-03 10:01:21.999000,2364
4071,3214,29023,50000.0,50000.0,0.0,True,2024-04-03 10:01:21.999000,2364
4072,3214,29026,50000.0,50000.0,0.0,True,2024-04-03 10:01:21.999000,2364
4073,3215,27601,25000.0,25000.0,0.0,True,2024-04-03 10:05:03.999000,2364
4074,3215,27748,25000.0,25000.0,0.0,True,2024-04-03 10:05:03.999000,2364
4075,3215,29020,25000.0,25000.0,0.0,True,2024-04-03 10:05:03.999000,2364
4076,3216,15627,55000.0,55000.0,35000.0,True,2024-04-05 09:23:07.999000,2364
4077,3216,31543,55000.0,55000.0,35000.0,True,2024-04-05 09:23:07.999000,2364
4078,3217,11392,45000.0,45000.0,35000.0,True,2024-04-05 09:24:06.999000,2364
4079,3217,14478,45000.0,45000.0,35000.0,True,2024-04-05 09:24:06.999000,2364
4080,3218,108102,35000.0,70000.0,67999.8,True,2024-04-05 09:29:25,2364
4081,3218,127349,35000.0,52500.0,50999.85,True,2024-04-05 09:29:25,2364
4082,3219,29029,45000.0,97650.0,0.0,True,2024-04-05 11:05:48,2364
4083,3219,29030,45000.0,45000.0,0.0,True,2024-04-05 11:05:48,2364
4084,3219,29031,45000.0,97650.0,198024.75,True,2024-04-05 11:05:48,2364
4085,3219,29032,45000.0,97650.0,113157.0,True,2024-04-05 11:05:48,2364
4086,3219,29033,45000.0,45000.0,56578.5,True,2024-04-05 11:05:48,2364
4087,3219,29034,45000.0,45000.0,56578.5,True,2024-04-05 11:05:48,2364
4088,3220,27286,22000.0,124740.0,0.0,True,2024-04-05 11:11:53,2364
4089,3220,28886,22000.0,493240.0,0.0,True,2024-04-05 11:11:53,2364
4090,3220,29038,22000.0,370260.0,0.0,True,2024-04-05 11:11:53,2364
4091,3221,27750,35000.0,35000.0,0.0,True,2024-04-06 08:37:53.999000,2364
4092,3221,28883,35000.0,35000.0,0.0,True,2024-04-06 08:37:53.999000,2364
4093,3221,29022,35000.0,35000.0,0.0,True,2024-04-06 08:37:53.999000,2364
4094,3221,29024,35000.0,35000.0,0.0,True,2024-04-06 08:37:53.999000,2364
4095,3222,28882,22000.0,289740.0,0.0,True,2024-04-06 08:38:36.999000,2364
4096,3223,27602,35000.0,35000.0,0.0,True,2024-04-06 09:03:35,2364
4097,3223,28884,35000.0,35000.0,0.0,True,2024-04-06 09:03:35,2364
4098,3223,29025,35000.0,35000.0,0.0,True,2024-04-06 09:03:35,2364
4099,3223,29027,35000.0,35000.0,0.0,True,2024-04-06 09:03:35,2364
4100,3224,27603,35000.0,35000.0,0.0,True,2024-04-06 09:11:52,2364
4101,3224,27604,35000.0,35000.0,0.0,True,2024-04-06 09:11:52,2364
4102,3224,29028,35000.0,35000.0,0.0,True,2024-04-06 09:11:52,2364
4103,3224,29035,35000.0,35000.0,0.0,True,2024-04-06 09:11:52,2364
4104,3225,28880,30000.0,30000.0,0.0,True,2024-04-08 08:51:05.999000,2364
4105,3225,29019,30000.0,30000.0,0.0,True,2024-04-08 08:51:05.999000,2364
4106,3225,29045,30000.0,30000.0,0.0,True,2024-04-08 08:51:05.999000,2364
4107,3225,29454,30000.0,30000.0,0.0,True,2024-04-08 08:51:05.999000,2364
4108,3226,28961,50000.0,50000.0,0.0,True,2024-04-08 16:53:32.999000,2364
4109,3226,29049,50000.0,50000.0,0.0,True,2024-04-08 16:53:32.999000,2364
4110,3226,29458,50000.0,50000.0,0.0,True,2024-04-08 16:53:32.999000,2364
4111,3226,29463,50000.0,50000.0,0.0,True,2024-04-08 16:53:32.999000,2364
4112,3227,27605,25000.0,25000.0,0.0,True,2024-04-11 10:45:19,2364
4113,3227,28887,25000.0,25000.0,0.0,True,2024-04-11 10:45:19,2364
4114,3227,29041,25000.0,25000.0,0.0,True,2024-04-11 10:45:19,2364
4115,3228,29050,25000.0,25000.0,0.0,True,2024-04-11 10:47:11.999000,2364
4116,3228,29459,25000.0,25000.0,0.0,True,2024-04-11 10:47:11.999000,2364
4117,3228,29462,25000.0,25000.0,0.0,True,2024-04-11 10:47:11.999000,2364
4118,3229,28889,25000.0,25000.0,0.0,True,2024-04-11 10:49:55.999000,2364
4119,3229,28953,25000.0,25000.0,0.0,True,2024-04-11 10:49:55.999000,2364
4120,3229,28962,25000.0,25000.0,0.0,True,2024-04-11 10:49:55.999000,2364
4121,3230,28955,45000.0,78750.0,0.0,True,2024-04-11 10:53:02.999000,2364
4122,3230,28956,45000.0,86400.0,0.0,True,2024-04-11 10:53:02.999000,2364
4123,3230,28957,45000.0,78750.0,84867.75,True,2024-04-11 10:53:02.999000,2364
4124,3230,28958,45000.0,86400.0,85588.5,True,2024-04-11 10:53:02.999000,2364
4125,3230,28959,45000.0,78750.0,84867.75,True,2024-04-11 10:53:02.999000,2364
4126,3230,28960,45000.0,86400.0,85588.5,True,2024-04-11 10:53:02.999000,2364
4127,,28890,22000.0,599500.0,0.0,False,2024-04-11 11:13:54.999000,2364
4128,3231,28963,22000.0,676500.0,0.0,True,2024-04-11 11:13:54.999000,2364
4129,3232,27609,35000.0,35000.0,0.0,True,2024-04-11 12:19:44,2364
4130,3232,29040,35000.0,35000.0,0.0,True,2024-04-11 12:19:44,2364
4131,3232,29042,35000.0,35000.0,0.0,True,2024-04-11 12:19:44,2364
4132,3232,29451,35000.0,35000.0,0.0,True,2024-04-11 12:19:44,2364
4133,3233,27610,22000.0,300740.0,0.0,True,2024-04-11 12:20:04.999000,2364
4134,3234,28888,35000.0,35000.0,0.0,True,2024-04-11 12:20:48.999000,2364
4135,3234,29043,35000.0,35000.0,0.0,True,2024-04-11 12:20:48.999000,2364
4136,3234,29047,35000.0,35000.0,0.0,True,2024-04-11 12:20:48.999000,2364
4137,3234,29452,35000.0,35000.0,0.0,True,2024-04-11 12:20:48.999000,2364
4138,3237,28951,35000.0,35000.0,0.0,True,2024-04-11 12:22:28,2364
4139,3235,29044,35000.0,35000.0,0.0,True,2024-04-11 12:22:28,2364
4140,3235,29048,35000.0,35000.0,0.0,True,2024-04-11 12:22:28,2364
4141,3235,29453,35000.0,35000.0,0.0,True,2024-04-11 12:22:28,2364
4142,3235,29457,35000.0,35000.0,0.0,True,2024-04-11 12:22:28,2364
4143,3236,27287,5000.0,82900.0,0.0,True,2024-04-11 12:23:11,2364
4144,3236,29456,5000.0,22500.0,0.0,True,2024-04-11 12:23:11,2364
4145,3237,28954,35000.0,35000.0,0.0,True,2024-04-11 12:23:52.999000,2364
4146,3237,29460,35000.0,35000.0,0.0,True,2024-04-11 12:23:52.999000,2364
4147,3237,29464,35000.0,35000.0,0.0,True,2024-04-11 12:23:52.999000,2364
4148,3238,27288,5000.0,77100.0,0.0,True,2024-04-11 12:24:43.999000,2364
4149,3231,028890,22000.0,71500.0,0.0,True,2024-04-11 12:38:48,2364
4150,3231,27289,22000.0,731500.0,0.0,True,2024-04-11 12:38:48,2364
4151,3239,27606,35000.0,35000.0,0.0,True,2024-04-12 09:22:00.999000,2364
4152,3239,27608,35000.0,35000.0,0.0,True,2024-04-12 09:22:00.999000,2364
4153,3239,29037,35000.0,35000.0,0.0,True,2024-04-12 09:22:00.999000,2364
4154,3239,29039,35000.0,35000.0,0.0,True,2024-04-12 09:22:00.999000,2364
4155,3240,27607,22000.0,348260.0,0.0,True,2024-04-12 09:22:44.999000,2364
4156,3241,28964,35000.0,35000.0,0.0,True,2024-04-12 10:48:04.999000,2364
4157,3241,28965,35000.0,35000.0,0.0,True,2024-04-12 10:48:04.999000,2364
4158,3241,29465,35000.0,35000.0,0.0,True,2024-04-12 10:48:04.999000,2364
4159,3241,29467,35000.0,35000.0,0.0,True,2024-04-12 10:48:04.999000,2364
4160,3242,29466,22000.0,269500.0,0.0,True,2024-04-12 10:48:30,2364
4161,3243,28891,35000.0,35000.0,0.0,True,2024-04-12 10:49:03.999000,2364
4162,3243,28966,35000.0,35000.0,0.0,True,2024-04-12 10:49:03.999000,2364
4163,3243,29468,35000.0,35000.0,0.0,True,2024-04-12 10:49:03.999000,2364
4164,3243,29469,35000.0,35000.0,0.0,True,2024-04-12 10:49:03.999000,2364
4165,3244,29286,121520.0,121520.0,0.0,True,2024-04-12 14:04:08.999000,2364
4166,3244,29287,121520.0,121520.0,0.0,True,2024-04-12 14:04:08.999000,2364
4167,3245,29288,23000.0,23000.0,0.0,True,2024-04-12 14:06:41,2364
4168,3245,29289,23000.0,23000.0,0.0,True,2024-04-12 14:06:41,2364
4169,3246,29290,23000.0,23000.0,0.0,True,2024-04-12 14:07:20.999000,2364
4170,3246,29291,23000.0,23000.0,0.0,True,2024-04-12 14:07:20.999000,2364
4171,3247,29292,23000.0,23000.0,0.0,True,2024-04-12 14:08:39,2364
4172,3247,29293,23000.0,23000.0,0.0,True,2024-04-12 14:08:39,2364
4173,3247,29294,23000.0,23000.0,0.0,True,2024-04-12 14:08:39,2364
4174,3247,29295,23000.0,23000.0,0.0,True,2024-04-12 14:08:39,2364
4175,3248,28912,35000.0,35000.0,0.0,True,2024-04-12 15:04:12,2364
4176,3248,28913,35000.0,35000.0,0.0,True,2024-04-12 15:04:12,2364
4177,3248,28914,35000.0,35000.0,0.0,True,2024-04-12 15:04:12,2364
4178,3248,28915,35000.0,35000.0,0.0,True,2024-04-12 15:04:12,2364
4179,3249,29296,23000.0,23000.0,0.0,True,2024-04-12 15:07:02,2364
4180,3249,29297,23000.0,23000.0,0.0,True,2024-04-12 15:07:02,2364
4181,3249,29300,23000.0,23000.0,0.0,True,2024-04-12 15:07:02,2364
4182,3249,29601,23000.0,23000.0,0.0,True,2024-04-12 15:07:02,2364
4183,3250,29298,23000.0,23000.0,0.0,True,2024-04-12 15:08:15,2364
4184,3250,29299,23000.0,23000.0,0.0,True,2024-04-12 15:08:15,2364
4185,3251,29602,23000.0,23000.0,0.0,True,2024-04-12 15:11:34,2364
4186,3251,29603,23000.0,23000.0,0.0,True,2024-04-12 15:11:34,2364
4187,3251,29604,23000.0,23000.0,0.0,True,2024-04-12 15:11:34,2364
4188,3251,29605,23000.0,23000.0,0.0,True,2024-04-12 15:11:34,2364
4189,3252,14435,500000.0,500000.0,325000.0,True,2024-04-13 10:52:19,2364
4190,3252,14436,500000.0,500000.0,325000.0,True,2024-04-13 10:52:19,2364
4191,3252,14496,500000.0,500000.0,325000.0,True,2024-04-13 10:52:19,2364
4192,3252,14498,500000.0,500000.0,325000.0,True,2024-04-13 10:52:19,2364
4193,3252,15638,500000.0,500000.0,325000.0,True,2024-04-13 10:52:19,2364
4194,3252,15639,500000.0,500000.0,325000.0,True,2024-04-13 10:52:19,2364
4195,3253,14434,50000.0,50000.0,25000.0,True,2024-04-13 10:52:59,2364
4196,3254,14140,80000.0,80000.0,75000.0,True,2024-04-13 10:56:12.999000,2364
4197,3254,14186,80000.0,80000.0,75000.0,True,2024-04-13 10:56:12.999000,2364
4198,3254,14190,80000.0,80000.0,75000.0,True,2024-04-13 10:56:12.999000,2364
4199,3254,14234,80000.0,80000.0,75000.0,True,2024-04-13 10:56:12.999000,2364
4200,3254,14237,80000.0,80000.0,75000.0,True,2024-04-13 10:56:12.999000,2364
4201,3254,14239,80000.0,80000.0,75000.0,True,2024-04-13 10:56:12.999000,2364
4202,3255,14191,22000.0,764500.0,347500.0,True,2024-04-13 11:03:02.999000,2364
4203,3255,14238,22000.0,762740.0,346700.0,True,2024-04-13 11:03:02.999000,2364
4204,3256,14233,46000.0,46000.0,30000.0,True,2024-04-13 11:06:26,2364
4205,3257,14147,80000.0,80000.0,75000.0,True,2024-04-13 11:09:26.999000,2364
4206,3257,14149,80000.0,80000.0,75000.0,True,2024-04-13 11:09:26.999000,2364
4207,3257,14195,80000.0,80000.0,75000.0,True,2024-04-13 11:09:26.999000,2364
4208,3257,14240,80000.0,80000.0,75000.0,True,2024-04-13 11:09:26.999000,2364
4209,3257,14241,80000.0,80000.0,75000.0,True,2024-04-13 11:09:26.999000,2364
4210,3257,14242,80000.0,80000.0,75000.0,True,2024-04-13 11:09:26.999000,2364
4211,3258,14198,22000.0,425260.0,193300.0,True,2024-04-13 11:12:06,2364
4212,3258,14243,22000.0,429000.0,195000.0,True,2024-04-13 11:12:06,2364
4213,3259,14194,46000.0,46000.0,30000.0,True,2024-04-13 11:13:07,2364
4214,3260,01,6250.0,6250.0,3250.0,True,2024-04-13 14:18:51.999000,2364
4215,3260,02,6250.0,6250.0,3250.0,True,2024-04-13 14:18:51.999000,2364
4216,3261,03,6250.0,6250.0,3250.0,True,2024-04-13 14:54:16,2364
4217,3261,04,6250.0,6250.0,3250.0,True,2024-04-13 14:54:16,2364
4218,3262,05,6250.0,6250.0,3250.0,True,2024-04-13 14:55:31,2364
4219,3262,6,6250.0,6250.0,3250.0,True,2024-04-13 14:55:31,2364
4220,3263,10,6250.0,6250.0,3250.0,True,2024-04-13 14:57:30,2364
4221,3263,9,6250.0,6250.0,3250.0,True,2024-04-13 14:57:30,2364
4222,3264,11,6250.0,6250.0,3250.0,True,2024-04-13 15:00:39.999000,2364
4223,3264,12,6250.0,6250.0,3250.0,True,2024-04-13 15:00:39.999000,2364
4224,3265,7,6250.0,6250.0,3250.0,True,2024-04-13 15:02:13.999000,2364
4225,3265,8,6250.0,6250.0,3250.0,True,2024-04-13 15:02:13.999000,2364
4226,3266,13,6250.0,6250.0,3250.0,True,2024-04-13 15:05:03,2364
4227,3266,14,6250.0,6250.0,3250.0,True,2024-04-13 15:05:03,2364
4228,3267,28892,25000.0,25000.0,0.0,True,2024-04-15 09:13:48,2364
4229,3267,28893,25000.0,25000.0,0.0,True,2024-04-15 09:13:48,2364
4230,3267,28971,25000.0,25000.0,0.0,True,2024-04-15 09:13:48,2364
4231,3267,28972,25000.0,25000.0,0.0,True,2024-04-15 09:13:48,2364
4232,3268,14270,35000.0,35000.0,35000.0,True,2024-04-15 11:00:37,2364
4233,3268,14271,35000.0,35000.0,35000.0,True,2024-04-15 11:00:37,2364
4234,3268,14493,35000.0,35000.0,35000.0,True,2024-04-15 11:00:37,2364
4235,3268,14494,35000.0,35000.0,35000.0,True,2024-04-15 11:00:37,2364
4236,3269,14697,150000.0,150000.0,160000.0,True,2024-04-15 11:43:08,2364
4237,3270,29470,25000.0,25000.0,0.0,True,2024-04-15 12:37:27,2364
4238,3270,29471,25000.0,25000.0,0.0,True,2024-04-15 12:37:27,2364
4239,3271,28895,30000.0,30000.0,0.0,True,2024-04-16 09:30:37,2364
4240,3271,28974,30000.0,30000.0,0.0,True,2024-04-16 09:30:37,2364
4241,3271,29046,30000.0,30000.0,0.0,True,2024-04-16 09:30:37,2364
4242,3271,29455,30000.0,30000.0,0.0,True,2024-04-16 09:30:37,2364
4243,3272,28952,45000.0,45000.0,0.0,True,2024-04-16 10:17:57,2364
4244,3272,28978,45000.0,45000.0,0.0,True,2024-04-16 10:17:57,2364
4245,3272,28979,45000.0,45000.0,57059.0,True,2024-04-16 10:17:57,2364
4246,3272,29461,45000.0,45000.0,0.0,True,2024-04-16 10:17:57,2364
4247,3273,28896,57121.0,57121.0,0.0,True,2024-04-16 10:24:41.999000,2364
4248,3273,28969,57121.0,57121.0,0.0,True,2024-04-16 10:24:41.999000,2364
4249,3273,28970,57121.0,57121.0,57059.0,True,2024-04-16 10:24:41.999000,2364
4250,3273,28975,57121.0,57121.0,0.0,True,2024-04-16 10:24:41.999000,2364
4251,3268,15,6250.0,6250.0,3250.0,True,2024-04-16 12:58:18,2364
4252,3268,16,6250.0,6250.0,3250.0,True,2024-04-16 12:58:18,2364
4253,3274,17,6250.0,6250.0,5500.0,True,2024-04-16 13:47:50.999000,2364
4254,3274,18,6250.0,6250.0,5500.0,True,2024-04-16 13:47:50.999000,2364
4255,3275,19,6250.0,6250.0,3250.0,True,2024-04-16 13:57:50.999000,2364
4256,3275,20,6250.0,6250.0,3250.0,True,2024-04-16 13:57:50.999000,2364
4257,3275,28894,35000.0,35000.0,0.0,True,2024-04-16 13:57:50.999000,2364
4258,3275,28897,35000.0,35000.0,0.0,True,2024-04-16 13:57:50.999000,2364
4259,3275,28973,35000.0,35000.0,0.0,True,2024-04-16 13:57:50.999000,2364
4260,3275,29472,35000.0,35000.0,0.0,True,2024-04-16 13:57:50.999000,2364
4261,3276,21,6250.0,6250.0,3250.0,True,2024-04-16 14:40:15.999000,2364
4262,3276,22,6250.0,6250.0,3250.0,True,2024-04-16 14:40:15.999000,2364
4263,3276,28916,35000.0,35000.0,35000.0,True,2024-04-16 14:40:15.999000,2364
4264,3276,28917,35000.0,35000.0,0.0,True,2024-04-16 14:40:15.999000,2364
4265,3276,28918,35000.0,35000.0,0.0,True,2024-04-16 14:40:15.999000,2364
4266,3276,28919,35000.0,35000.0,35000.0,True,2024-04-16 14:40:15.999000,2364
4267,3277,28967,45000.0,45000.0,0.0,True,2024-04-16 15:55:23,2364
4268,3277,28968,45000.0,45000.0,57059.0,True,2024-04-16 15:55:23,2364
4269,3277,28980,45000.0,45000.0,0.0,True,2024-04-16 15:55:23,2364
4270,3277,28981,45000.0,45000.0,57059.0,True,2024-04-16 15:55:23,2364
4271,3278,29473,25000.0,25000.0,0.0,True,2024-04-17 09:46:29,2364
4272,3278,29474,25000.0,25000.0,0.0,True,2024-04-17 09:46:29,2364
4273,3279,51,57415.5,57415.5,57059.0,True,2024-04-17 16:54:59.999000,2364
4274,3279,52,57415.5,57415.5,57059.0,True,2024-04-17 16:54:59.999000,2364
4275,3279,53,57415.5,57415.5,57353.5,True,2024-04-17 16:54:59.999000,2364
4276,3279,54,57415.5,57415.5,57353.5,True,2024-04-17 16:54:59.999000,2364
4277,3280,28982,35000.0,35000.0,0.0,True,2024-04-17 17:07:07.999000,2364
4278,3280,28983,35000.0,35000.0,37552.68,True,2024-04-17 17:07:07.999000,2364
4279,3280,28984,35000.0,35000.0,0.0,True,2024-04-17 17:07:07.999000,2364
4280,3280,28985,35000.0,35000.0,0.0,True,2024-04-17 17:07:07.999000,2364
4281,3281,27290,22000.0,262240.0,0.0,True,2024-04-18 08:36:07,2364
4282,3282,28990,57415.5,57415.5,0.0,True,2024-04-18 09:27:47,2364
4283,3282,28995,57415.5,57415.5,0.0,True,2024-04-18 09:27:47,2364
4284,3282,29502,57415.5,57415.5,0.0,True,2024-04-18 09:27:47,2364
4285,3282,55,57415.5,57415.5,114707.0,True,2024-04-18 09:27:47,2364
4286,3283,173869,35000.0,52500.0,51641.55,True,2024-04-18 11:15:01.999000,2364
4287,3283,174566,35000.0,52500.0,51641.55,True,2024-04-18 11:15:01.999000,2364
4288,3284,28986,35000.0,35000.0,0.0,True,2024-04-18 16:22:52.999000,2364
4289,3284,28987,35000.0,35000.0,0.0,True,2024-04-18 16:22:52.999000,2364
4290,3284,28989,35000.0,35000.0,0.0,True,2024-04-18 16:22:52.999000,2364
4291,3284,29475,35000.0,35000.0,0.0,True,2024-04-18 16:22:52.999000,2364
4292,3285,28899,35000.0,35000.0,0.0,True,2024-04-18 16:24:11.999000,2364
4293,3285,28992,35000.0,35000.0,0.0,True,2024-04-18 16:24:11.999000,2364
4294,3285,28994,35000.0,35000.0,0.0,True,2024-04-18 16:24:11.999000,2364
4295,3285,29501,35000.0,35000.0,0.0,True,2024-04-18 16:24:11.999000,2364
4296,3286,27291,22000.0,205260.0,0.0,True,2024-04-18 16:24:51.999000,2364
4297,3287,14437,500000.0,500000.0,325000.0,True,2024-04-22 08:34:26.999000,2364
4298,3287,14556,500000.0,500000.0,325000.0,True,2024-04-22 08:34:26.999000,2364
4299,3287,14557,500000.0,500000.0,325000.0,True,2024-04-22 08:34:26.999000,2364
4300,3287,15461,500000.0,500000.0,325000.0,True,2024-04-22 08:34:26.999000,2364
4301,3287,15642,500000.0,500000.0,325000.0,True,2024-04-22 08:34:26.999000,2364
4302,3287,16362,500000.0,500000.0,325000.0,True,2024-04-22 08:34:26.999000,2364
4303,3288,15640,50000.0,50000.0,25000.0,True,2024-04-22 08:34:49.999000,2364
4304,3289,28996,45000.0,104850.0,0.0,True,2024-04-22 08:37:15,2364
4305,3289,28997,45000.0,135900.0,143383.75,True,2024-04-22 08:37:15,2364
4306,3289,28998,45000.0,59850.0,0.0,True,2024-04-22 08:37:15,2364
4307,3289,28999,45000.0,75150.0,57353.5,True,2024-04-22 08:37:15,2364
4308,3289,29503,45000.0,104850.0,0.0,True,2024-04-22 08:37:15,2364
4309,3289,29504,45000.0,56250.0,0.0,True,2024-04-22 08:37:15,2364
4310,3290,27292,22000.0,306240.0,0.0,True,2024-04-22 08:47:39.999000,2364
